0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,label
-198.1622772216797,75.1794662475586,-69.95036315917969,-26.891691207885742,-29.22808074951172,-14.488122940063477,-9.65982437133789,4.924530506134033,-3.2326998710632324,-1.7746986150741577,-8.216718673706055,-3.6443886756896973,-13.611000061035156,145.14345959176694,73.36783780173315,0.17150801154458598,1859.8047532920214,3039.361066878981,1376.6506998675193,1
-207.2353515625,89.46148681640625,-73.37393951416016,-25.49190330505371,-21.79071617126465,-13.487363815307617,-9.523910522460938,5.688415050506592,-7.551139831542969,4.620753288269043,-10.897656440734863,1.0417245626449585,-10.938787460327148,148.7897911796343,73.11347609590739,0.15242461186305734,1679.9601176100023,2621.4669585987263,1283.3138905584763,1
-219.60247802734375,80.82173156738281,18.4643611907959,28.971281051635742,4.138139247894287,-1.931308388710022,-11.65129280090332,-3.7584896087646484,-4.084167957305908,-3.7038846015930176,-6.4542131423950195,1.2559348344802856,-6.583364486694336,162.50234110564128,65.62413891413337,0.15636196257961785,1920.8755186963197,3432.2253184713377,1686.8979236301461,1
-355.2458190917969,107.463623046875,6.977420330047607,25.38538932800293,-1.4489277601242065,-11.66545295715332,-5.836034774780273,-5.862939834594727,4.74727201461792,-0.7723585367202759,3.4981191158294678,1.8099814653396606,-3.612140655517578,152.53058946972763,89.71626298329718,0.10215341361464968,1678.4520612882086,3230.045780254777,1620.7037782361472,1
-282.8509521484375,108.26073455810547,-11.006448745727539,42.289817810058594,-0.3544430136680603,-0.7035833597183228,-9.905232429504395,-12.768861770629883,-1.733605980873108,1.2991307973861694,-3.8335418701171875,6.0565996170043945,-0.8631229996681213,153.8083626231423,66.97439394500316,0.1098508409633758,1576.45367323402,2960.7384554140126,1444.4243271764353,1
-238.71835327148438,103.9498519897461,6.47568941116333,19.4780216217041,2.7020201683044434,-5.890135765075684,-17.8377628326416,-1.2735177278518677,-5.9282612800598145,3.5475385189056396,-6.646908760070801,2.177060604095459,-5.99108362197876,163.55986660661955,68.89650854238903,0.12971486863057324,1686.1158118399878,2994.227707006369,1540.8691046428219,1
-303.67657470703125,102.53157043457031,15.728397369384766,20.985170364379883,5.039401531219482,1.1676015853881836,-10.359167098999023,-2.528463363647461,-8.596640586853027,3.2027883529663086,-5.518239974975586,4.331788063049316,-2.2568814754486084,153.16924451120752,66.60143273106999,0.11077453224522293,1625.6932176673452,2923.517117834395,1559.0860977538373,1
-249.20123291015625,52.36479949951172,27.208051681518555,24.401004791259766,-11.568999290466309,-4.896839618682861,-7.577089309692383,-3.729174852371216,-2.7682182788848877,1.2978984117507935,-2.958500862121582,-0.14095214009284973,-2.6817758083343506,183.38898737312502,84.99238136868172,0.18797895103503184,2505.1087054311097,4559.862659235669,1921.2675293855723,1
-229.79225158691406,81.31710815429688,11.1171875,24.652864456176758,6.876960277557373,2.0834813117980957,-10.81417179107666,-4.953340530395508,-15.701489448547363,4.977723121643066,-8.54489517211914,2.190704822540283,0.09104569256305695,164.80080920971525,69.08084837194829,0.1491030553343949,1936.824535148612,3448.9948248407645,1677.3843878648343,1
-270.4440612792969,90.04271697998047,-13.466310501098633,14.409907341003418,1.6780540943145752,-4.0397772789001465,-22.517080307006836,-12.375885963439941,-5.163099765777588,-7.186436176300049,-9.139214515686035,-2.7488481998443604,-11.108199119567871,183.74559059692183,66.3528501140275,0.1266110171178344,1701.9503505808016,3282.892117834395,1624.8460394436406,1
-271.0538330078125,98.16390991210938,-18.749202728271484,27.324405670166016,-5.020492076873779,-11.139001846313477,-13.422708511352539,-7.398900985717773,-4.733779430389404,-8.427815437316895,-7.5951151847839355,-4.616288661956787,-7.284063816070557,137.09077622729257,46.73404887403804,0.12328013037420382,1708.081720214396,3385.997213375796,1601.2713511940344,1
-271.8120422363281,110.5565414428711,-25.944355010986328,35.02303695678711,5.9245381355285645,-6.434744358062744,-15.071441650390625,-13.310646057128906,-2.628941059112549,-2.87048602104187,-4.306403636932373,1.3216655254364014,-2.9918127059936523,136.25168449641464,48.31130980037669,0.10801900875796179,1531.9215566218923,3046.377388535032,1473.5911006046001,1
-296.20635986328125,107.04999542236328,-15.71603775024414,18.990232467651367,6.679121494293213,-3.6062638759613037,-21.673023223876953,-6.0348896980285645,-1.591135025024414,-0.6328562498092651,-6.6712236404418945,2.028965950012207,-7.052127838134766,176.78164569825648,69.95320241052829,0.1049680284633758,1527.3786070510635,2907.145700636943,1515.9351971784658,1
-261.6905822753906,101.84513092041016,-6.962493896484375,24.399572372436523,11.17870807647705,-4.591301918029785,-15.42807674407959,-4.447921276092529,-9.406188011169434,-0.3160781264305115,-8.324559211730957,0.3785678744316101,-5.376633644104004,129.10941185914447,44.06654045173581,0.1074094347133758,1516.365714608242,3013.7838375796177,1567.9936811219363,1
-255.06961059570312,47.164466857910156,-6.983428001403809,19.625957489013672,-16.11347007751465,-10.248208999633789,-15.298431396484375,-9.389599800109863,-8.647391319274902,-8.466394424438477,-8.623819351196289,-10.11379623413086,-9.772806167602539,196.96407003978197,81.95181078687922,0.17048479796974522,2314.5228197185093,4411.524681528663,1889.8457175245217,1
-273.2182312011719,82.2738265991211,-16.173254013061523,20.30668067932129,6.235483169555664,-9.996929168701172,-18.24230194091797,-8.00042724609375,-17.216005325317383,1.4121159315109253,-10.990935325622559,-4.245214462280273,-3.8068902492523193,182.937947782353,63.40732986852391,0.12024781050955415,1762.648707498136,3391.6202229299365,1680.7048431199485,1
-226.0687713623047,97.4707260131836,-2.6136419773101807,6.045665740966797,-10.674638748168945,-10.815881729125977,-15.20071792602539,-5.672121524810791,-6.183954238891602,2.445505142211914,-3.9344587326049805,-2.071904182434082,-5.890893459320068,160.0043854309087,66.85563937436763,0.13356824741242038,1681.270185331573,3206.8073248407645,1646.2181637829829,1
-227.4169921875,109.30690002441406,-12.59793758392334,2.7818214893341064,-15.259109497070312,-13.065579414367676,-11.055335998535156,-8.510113716125488,4.037057399749756,0.18624742329120636,-13.143732070922852,2.120709180831909,-1.7263463735580444,159.5188609556431,67.86278115123288,0.12710862858280256,1599.8478828739037,2929.040605095541,1510.8043920497328,1
-208.52056884765625,103.11886596679688,-20.785921096801758,12.202467918395996,-15.814261436462402,-20.988521575927734,-14.534611701965332,-7.698540210723877,1.9506607055664062,-9.151288986206055,-3.6878256797790527,-1.3887187242507935,-4.465633392333984,184.1858257501939,82.92158271759045,0.13177373606687898,1621.4105144699183,2889.580015923567,1426.2178020687436,1
-246.71697998046875,109.84424591064453,-2.5102922916412354,6.232582092285156,-9.876378059387207,-9.011077880859375,-14.289836883544922,-7.949923038482666,-5.59516716003418,6.295873641967773,-3.0103280544281006,1.7768514156341553,-8.950465202331543,159.26748884852796,69.79464135692348,0.11986527169585988,1568.8160021304257,3002.040207006369,1551.8850710705601,1
-329.48272705078125,126.66181945800781,-1.5788253545761108,9.632851600646973,-13.20665168762207,-10.16919994354248,-10.436359405517578,-1.486487865447998,-5.506042003631592,7.874958038330078,-4.542993068695068,0.3868463635444641,-2.961599588394165,167.5806993094762,66.70466794926925,0.10282518909235669,1269.0553558101822,2274.482484076433,1324.3723784016775,1
-289.846923828125,79.28392028808594,11.467184066772461,8.409493446350098,-27.113201141357422,-12.446651458740234,-7.6423773765563965,0.7393931150436401,0.5980623960494995,4.50545072555542,-8.918368339538574,-1.3927048444747925,-0.6661031246185303,162.18521987411407,79.16753679009612,0.16403450935509553,1971.0525246635004,3713.5250796178343,1761.4020397198337,1
-244.7301025390625,107.26856231689453,-2.209165096282959,9.048773765563965,-14.772675514221191,-7.265398025512695,-15.281999588012695,-6.201544761657715,-6.8369622230529785,9.845327377319336,-10.602768898010254,-1.586779236793518,-1.4858720302581787,170.4251743415601,66.17702933172934,0.11320971835191083,1517.732965284731,2769.605891719745,1512.7359406811327,1
-334.237060546875,61.316505432128906,-6.469536304473877,9.34640121459961,-5.36851167678833,-9.206509590148926,-20.971906661987305,-5.271300315856934,-8.598102569580078,-3.514927625656128,-4.280158042907715,-6.883681774139404,-2.207195520401001,181.55341435691213,69.20215643829505,0.14604274482484075,1963.7535075579435,3917.3467356687897,1794.1387277519998,1
-324.0414123535156,74.28562927246094,-9.870574951171875,4.132594108581543,-11.105878829956055,-13.622359275817871,-13.88440990447998,-14.881820678710938,3.9674227237701416,-12.467047691345215,-7.923226356506348,-3.294638156890869,-7.2315263748168945,179.87728883013406,74.54463102629552,0.13198522093949044,1734.4090591644951,3269.605891719745,1640.8385899886014,1
-315.55975341796875,63.22190856933594,-20.35918617248535,7.7613019943237305,-13.557673454284668,-16.425642013549805,-10.992587089538574,-11.95709228515625,2.016611337661743,-8.932619094848633,-5.416077613830566,-8.447918891906738,-12.67361068725586,185.96095101180953,61.663294057412315,0.12746939689490447,1667.267008843204,3036.0270700636943,1469.7786525214058,1
-281.5485534667969,97.54053497314453,-25.559526443481445,26.379467010498047,-6.576988220214844,-3.85002064704895,-8.836082458496094,-15.284375190734863,-2.9977316856384277,-0.2974226772785187,0.5973740220069885,1.1134707927703857,-4.305481910705566,168.18484578697738,80.17230482852413,0.10181752587579618,1580.6754111593525,3161.1763535031846,1541.9252233673617,1
-305.8875427246094,43.602630615234375,-16.378698348999023,-8.528863906860352,-16.465173721313477,-10.258040428161621,-16.774721145629883,-11.597418785095215,-5.6973676681518555,-4.3155293464660645,-7.581482410430908,-0.6382248997688293,-5.325383186340332,177.4270960322892,73.80890281626318,0.1513734076433121,2043.7103999443605,3758.310111464968,1749.4531368953305,1
-323.63604736328125,31.904356002807617,-6.049136638641357,12.95117473602295,-13.812110900878906,-0.9512134790420532,-9.218572616577148,-7.525156021118164,-0.5889015793800354,-6.166381359100342,-6.03085470199585,-2.558938503265381,-5.510355472564697,175.7210565168714,69.95906727105826,0.22295170680732485,2567.9145572916054,4777.96576433121,1949.7580198499295,1
-340.6058044433594,57.836666107177734,-10.720645904541016,7.289337635040283,-1.5355751514434814,-13.795254707336426,-12.1409912109375,-10.701961517333984,-10.800921440124512,5.264832019805908,-13.775713920593262,2.3671376705169678,-1.8305636644363403,181.63555365612038,67.35573341569047,0.13565821556528662,1912.510362593038,3548.9649681528663,1727.2485779400085,1
-235.43478393554688,72.20057678222656,-17.97512435913086,-0.9527566432952881,-4.304749965667725,-2.4347639083862305,-21.87501335144043,-13.079689025878906,-8.728190422058105,-9.040525436401367,-9.427274703979492,-5.3080644607543945,-15.651460647583008,173.721003861038,72.73728247622736,0.18727607484076433,2063.6024637414957,3750.5971337579617,1670.774230682111,1
-228.92762756347656,74.97196960449219,-27.450773239135742,-8.549065589904785,-9.192960739135742,-10.765944480895996,-17.45911407470703,-17.8491268157959,-2.3085079193115234,-11.546209335327148,-15.350386619567871,-6.5127949714660645,-11.618461608886719,176.02680346497382,73.22325291525877,0.19211845640923567,2114.5315275170387,3770.750398089172,1671.7664744225026,1
-232.3096160888672,69.75263977050781,-33.84879684448242,-3.5011653900146484,-10.940788269042969,-20.898941040039062,-17.77052116394043,-16.66648292541504,-3.46657133102417,-14.395234107971191,-11.196111679077148,-10.563018798828125,-13.184627532958984,200.96236448785106,95.40231737834421,0.17368506170382167,2043.973705830835,3722.1337579617834,1668.3350477149725,1
-228.5959930419922,87.46479797363281,-37.85268783569336,19.88888931274414,-4.174661636352539,-4.155170440673828,-15.075150489807129,-15.907926559448242,-7.619430065155029,-0.7114202976226807,-4.166492462158203,-1.077730417251587,-5.6839189529418945,181.82807664372936,69.6859225239822,0.1594067227308917,1881.0379118923222,3509.703423566879,1544.9187139019066,1
-240.2651824951172,78.20823669433594,-19.331863403320312,0.09378207474946976,-2.182499885559082,-1.0473225116729736,-18.466768264770508,-10.63284969329834,-8.596662521362305,1.2022560834884644,-6.199476718902588,0.5541965365409851,-9.331437110900879,176.0216681712929,69.56017422824229,0.17832217854299362,2033.9368520583123,3592.7547770700635,1624.2895669476943,1
-233.26625061035156,36.01955032348633,-16.343896865844727,0.41947129368782043,-13.625335693359375,-11.195385932922363,-17.211231231689453,-10.328457832336426,-7.713680744171143,-8.412288665771484,-14.083720207214355,-8.626052856445312,-8.726778984069824,197.4056000015393,94.79224241538218,0.23016707304936307,2583.288322656363,4572.203423566879,1841.1587356215794,1
-234.95814514160156,67.25741577148438,-23.23366928100586,5.94219970703125,-0.7374623417854309,-0.7980064153671265,-17.867862701416016,-13.252620697021484,-15.026922225952148,0.8386788368225098,-11.578389167785645,-4.824254035949707,-5.5311970710754395,173.45442438206342,71.63351771075153,0.18105593152866242,2128.127924129467,3805.234872611465,1676.9044739422907,1
-289.7948303222656,62.366024017333984,-1.0254108905792236,0.4607009291648865,-9.92175006866455,-4.425076007843018,-12.32691478729248,-7.203754901885986,-12.90470027923584,0.44468221068382263,-7.041284084320068,-3.463165044784546,-10.467817306518555,169.43047805173333,61.3379876981476,0.20099771098726116,2351.579649233707,4485.370222929936,1917.1525485918266,1
-381.2708435058594,59.954803466796875,-3.178209066390991,-7.535307884216309,-20.915796279907227,-6.7554168701171875,-12.645734786987305,-13.477317810058594,-10.066372871398926,-1.2052414417266846,-15.649739265441895,-3.860137701034546,-10.880730628967285,165.19129467866972,62.736930825842,0.2228210837977707,2470.9327889824613,4662.768710191082,1916.405153756054,1
-389.9777526855469,56.44053649902344,-10.236801147460938,-7.127347946166992,-18.036128997802734,-14.112799644470215,-16.038646697998047,-11.52922248840332,-11.768115997314453,-4.1456828117370605,-10.39676284790039,-6.521911144256592,-13.066744804382324,194.93270466903485,72.78958040395179,0.22222706011146498,2460.8588005380852,4606.09076433121,1912.1378591249625,1
-380.1052551269531,67.20476531982422,-8.935722351074219,6.704485893249512,-10.712433815002441,-1.3924704790115356,-11.592534065246582,-6.9853835105896,-10.822274208068848,5.283461570739746,-4.074828624725342,-0.8815198540687561,-8.019865989685059,169.1341609717179,62.90983911885845,0.1929146347531847,2303.7866644841347,4500.995222929936,1882.1756080629075,1
-296.738037109375,74.3642349243164,0.015363753773272038,2.2471232414245605,-7.233903884887695,-1.920362949371338,-12.634881019592285,-2.667793035507202,-10.483506202697754,5.849504470825195,-7.185863971710205,-1.8035974502563477,-7.949984550476074,156.13677361500174,58.9580360927007,0.17272715963375795,2116.3796635370413,4207.105891719745,1847.3363142144017,1
-384.7188415527344,59.982383728027344,0.23459425568580627,-8.208742141723633,-12.109796524047852,-1.8537784814834595,-13.192131042480469,-6.725559711456299,-16.478530883789062,5.905072212219238,-9.906473159790039,-3.876763343811035,-9.471721649169922,171.0224567848287,58.6044800672038,0.212707130772293,2364.0794240622763,4437.002388535032,1903.8061295686439,1
-292.3177185058594,67.24213409423828,-4.210036277770996,-1.6366124153137207,-7.261806011199951,-0.9776378273963928,-11.847702026367188,-6.558998107910156,-15.000448226928711,5.373129844665527,-7.955969333648682,-2.2907636165618896,-5.667003631591797,170.39845681607042,60.59860690010062,0.18279757165605096,2224.8633937467775,4316.679936305733,1898.6588939775493,1
-264.264892578125,68.70564270019531,-4.239847660064697,2.4483273029327393,-12.967401504516602,-9.954596519470215,-22.482563018798828,-9.68843936920166,-11.287161827087402,-8.818293571472168,-5.527971267700195,-4.335280418395996,-7.665141582489014,190.4210950937643,72.23269067292615,0.17583101114649682,2042.7386104439483,3701.1345541401274,1704.5524079952233,1
-302.8056335449219,67.6952896118164,-7.946331024169922,-0.055424585938453674,-18.656784057617188,-11.42299747467041,-13.776495933532715,-11.06058120727539,-4.112135410308838,-10.899209976196289,-12.739334106445312,-1.8229268789291382,-12.237300872802734,173.10384146299344,53.41047369927312,0.1905883011544586,2165.298236065913,4031.2997611464966,1747.7785500042528,1
-258.1020202636719,58.9466667175293,-18.21409797668457,-0.6160950660705566,-25.516679763793945,-28.288745880126953,-20.258987426757812,-12.906235694885254,-10.751028060913086,-12.380171775817871,-7.865825176239014,-6.6497344970703125,-15.538244247436523,181.44394817500157,56.60847922212305,0.17536761046974522,2021.368847124071,3553.0951433121018,1628.0184947346393,1
-248.19705200195312,84.79591369628906,-21.621784210205078,29.93044662475586,-7.153643608093262,-4.543618679046631,-12.252737998962402,-13.129944801330566,-4.146508693695068,-3.8884153366088867,-6.591135025024414,2.955693006515503,-3.8263208866119385,168.10997366048596,55.41417678803348,0.1458001592356688,1854.0697176344163,3426.4032643312103,1549.4506106690653,1
-276.7579650878906,71.8490219116211,-2.711724281311035,9.839090347290039,-3.5735838413238525,-4.143250942230225,-16.53946304321289,-6.933221340179443,-5.635510444641113,-1.2305864095687866,-8.387667655944824,-1.1107476949691772,-7.5193681716918945,187.77371778827356,71.07854156232605,0.16576992933917198,2026.3975115442317,3687.748805732484,1720.834639165721,1
-264.8419494628906,44.63348388671875,-5.9102253913879395,2.6446077823638916,-16.184465408325195,-10.399178504943848,-12.117814064025879,-11.554201126098633,-10.637735366821289,-7.050769805908203,-13.388059616088867,-1.6644290685653687,-10.231843948364258,187.73287645502415,73.90729296727548,0.19310123905254778,2273.063067452728,4009.9024681528663,1762.4222221490222,1
-305.723876953125,23.718414306640625,1.9896831512451172,8.848371505737305,-25.907339096069336,-10.837109565734863,-13.314783096313477,-5.305498123168945,-9.689468383789062,-1.6624394655227661,-8.998848915100098,-5.065020561218262,-11.44255542755127,197.70350826970403,68.55814070401499,0.2522330314490446,2781.0577553543976,4749.303343949045,1829.015907773444,1
